Marker Chrom Pos_start
Chr8SNP1442 8 52.20274
Chr8SNP1454 8 52.684932
Chr8SNP1462 8 53.024658
Chr8SNP1467 8 53.167124
Chr8SNP1473 8 53.331507
Chr8SNP1484 8 53.561644
Chr8SNP1491 8 53.791781
Chr8SNP1504 8 54.120548
Chr8SNP1512 8 54.361644
Chr8SNP1513 8 54.493151
Chr8SNP1517 8 54.591781
Chr8SNP1525 8 54.832877
Chr8SNP1526 8 54.90959
Chr8SNP1533 8 55.117809
Chr8SNP1537 8 55.183562
Chr8SNP1538 8 55.20548
Chr8SNP1545 8 55.479453
Chr8SNP1551 8 55.632877
Chr8SNP1553 8 55.687672
Chr8SNP1561 8 55.961644
Chr8SNP1566 8 56.136987
Chr8SNP1587 8 56.783562
Chr8SNP1593 8 56.991781
Chr8SNP1598 8 57.178083
Chr8SNP1601 8 57.331507
Chr8SNP1610 8 57.583562
Chr8SNP1613 8 57.693151
Chr8SNP1632 8 58.295891
Chr8SNP1634 8 58.372603
Chr8SNP1640 8 58.536987
Chr8SNP1641 8 58.580822
Chr8SNP1644 8 58.624658
Chr8SNP1651 8 58.767124
Chr8SNP1653 8 58.810959
Chr8SNP1654 8 58.843836
Chr8SNP1656 8 58.898631
Chr8SNP1657 8 58.920548
Chr8SNP1679 8 59.643836
Chr8SNP1685 8 59.873973
Chr8SNP1710 8 60.90411
Chr8SNP1713 8 60.969864
Chr8SNP1716 8 61.068494
Chr8SNP1724 8 61.495891
Chr8SNP1728 8 61.638357
Chr8SNP1730 8 61.70411
Chr8SNP1740 8 61.989042
Chr8SNP1746 8 62.350685
Chr8SNP1747 8 62.372603
Chr8SNP1753 8 62.482192
Chr8SNP1759 8 62.778083
Chr8SNP1762 8 62.876713
Chr8SNP1765 8 62.953425
Chr8SNP1768 8 63.052055
Chr8SNP1776 8 63.293151
Chr8SNP1777 8 63.30411
Chr8SNP1779 8 63.358905
Chr8SNP1810 8 64.158905
Chr8SNP1812 8 64.191781
Chr8SNP1819 8 64.323288
Chr8SNP1832 8 64.717809
Chr8SNP1834 8 64.849316
Chr8SNP1849 8 65.583562
Chr8SNP1852 8 65.671233
Chr8SNP1858 8 65.923288
Chr8SNP1861 8 66.054795
Chr8SNP1865 8 66.164384
Chr8SNP1866 8 66.186302
Chr8SNP1873 8 66.339727
Chr8SNP1882 8 66.547946
Chr8SNP1888 8 66.624658
Chr8SNP1899 8 66.953425
Chr8SNP1911 8 67.358905
Chr8SNP1923 8 67.643836
Chr8SNP1924 8 67.654795
Chr8SNP1926 8 67.687672
Chr8SNP1936 8 68.071233
Chr8SNP1944 8 68.268494
Chr8SNP1946 8 68.312329
Chr8SNP1947 8 68.323288
Chr8SNP1949 8 68.421918
Chr8SNP1955 8 68.717809
Chr8SNP1966 8 68.991781
Chr8SNP1971 8 69.145206
Chr8SNP1989 8 69.583562
Chr8SNP1994 8 69.70411
Chr8SNP2009 8 70.142466
Chr8SNP2014 8 70.252055
Chr8SNP2016 8 70.30685
Chr8SNP2026 8 70.580822
Chr8SNP2028 8 70.60274
Chr8SNP2033 8 70.789042
Chr8SNP2035 8 70.90959
Chr8SNP2037 8 71.030137
Chr8SNP2038 8 71.063014
Chr8SNP2055 8 71.621918
Chr8SNP2058 8 71.654795
Chr8SNP2072 8 71.961644
Chr8SNP2078 8 72.093151
Chr8SNP2082 8 72.169864
Chr8SNP2089 8 72.30137
Chr8SNP2104 8 72.794521
Chr8SNP2105 8 72.816439
Chr8SNP2108 8 72.926028
Chr8SNP2119 8 73.254795
Chr8SNP2128 8 73.561644
Chr8SNP2136 8 73.879453
Chr8SNP2138 8 73.945206
Chr8SNP2148 8 74.230137
Chr8SNP2151 8 74.317809
Chr8SNP2159 8 74.50411
Chr8SNP2166 8 74.712329
Chr8SNP2172 8 74.821918
Chr8SNP2173 8 74.843836
Chr8SNP2180 8 75.019179
Chr8SNP2181 8 75.030137
Chr8SNP2185 8 75.183562
Chr8SNP2187 8 75.227398
Chr8SNP2190 8 75.30411
Chr8SNP2192 8 75.336987
Chr8SNP2195 8 75.413699
Chr8SNP2203 8 75.6
Chr8SNP2204 8 75.654795
Chr8SNP2206 8 75.70959
Chr8SNP2213 8 75.841096
Chr8SNP2222 8 76.093151
Chr8SNP2225 8 76.169864
Chr8SNP2242 8 76.597261
Chr8SNP2256 8 77.024658
Chr8SNP2257 8 77.046576
Chr8SNP2266 8 77.30959
Chr8SNP2279 8 77.682192
Chr8SNP2281 8 77.736987
Chr8SNP2287 8 77.879453
Chr8SNP2290 8 77.934247
Chr8SNP2293 8 77.989042
Chr8SNP2308 8 78.635617
Chr8SNP2325 8 79.293151
Chr8SNP2328 8 79.457535
Chr8SNP2332 8 79.720548
Chr9SNP2 9 0.10411
Chr9SNP5 9 0.180822
Chr9SNP8 9 0.30137
Chr9SNP10 9 0.345206
Chr9SNP22 9 0.816439
Chr9SNP29 9 0.991781
Chr9SNP38 9 1.375343
Chr9SNP45 9 1.583562
Chr9SNP46 9 1.616439
Chr9SNP49 9 1.736987
Chr9SNP51 9 1.791781
Chr9SNP56 9 1.90137
Chr9SNP65 9 2.263014
Chr9SNP68 9 2.361644
Chr9SNP69 9 2.394521
Chr9SNP70 9 2.416439
Chr9SNP75 9 2.536987
Chr9SNP93 9 3.019179
Chr9SNP99 9 3.238357
Chr9SNP107 9 3.479453
Chr9SNP121 9 3.972603
Chr9SNP127 9 4.213699
Chr9SNP132 9 4.367124
Chr9SNP144 9 4.783562
Chr9SNP165 9 5.40822
Chr9SNP170 9 5.627398
Chr9SNP180 9 5.879453
Chr9SNP192 9 6.30685
Chr9SNP193 9 6.328768
Chr9SNP198 9 6.449316
Chr9SNP201 9 6.635617
Chr9SNP211 9 7.084932
Chr9SNP215 9 7.194521
Chr9SNP216 9 7.20548
Chr9SNP218 9 7.249316
Chr9SNP221 9 7.347946
Chr9SNP222 9 7.391781
Chr9SNP228 9 7.687672
Chr9SNP244 9 8.246576
Chr9SNP251 9 8.553425
Chr9SNP252 9 8.597261
Chr9SNP266 9 9.079453
Chr9SNP271 9 9.232877
Chr9SNP276 9 9.375343
Chr9SNP280 9 9.857535
Chr9SNP282 9 9.912329
Chr9SNP308 9 10.756165
Chr9SNP314 9 10.931507
Chr9SNP324 9 11.282192
Chr9SNP325 9 11.358905
Chr9SNP326 9 11.457535
Chr9SNP328 9 11.523288
Chr9SNP344 9 12.235617
Chr9SNP359 9 13.430137
Chr9SNP368 9 14.10959
Chr9SNP372 9 14.241096
Chr9SNP375 9 14.295891
Chr9SNP397 9 15.271233
Chr9SNP399 9 15.326028
Chr9SNP407 9 15.413699
Chr9SNP419 9 15.786302
Chr9SNP422 9 15.917809
Chr9SNP426 9 16.147946
Chr9SNP428 9 16.20274
Chr9SNP430 9 16.268494
Chr9SNP438 9 16.553425
Chr9SNP439 9 16.564384
Chr9SNP458 9 17.419179
Chr9SNP461 9 17.594521
Chr9SNP463 9 17.671233
Chr9SNP470 9 17.890411
Chr9SNP487 9 18.624658
Chr9SNP491 9 18.789042
Chr9SNP493 9 18.942466
Chr9SNP497 9 19.063014
Chr9SNP509 9 19.578083
Chr9SNP514 9 19.80822
Chr9SNP521 9 20.136987
Chr9SNP527 9 20.323288
Chr9SNP528 9 20.334247
Chr9SNP530 9 20.4
Chr9SNP534 9 20.487672
Chr9SNP537 9 20.695891
Chr9SNP539 9 20.728768
Chr9SNP546 9 20.936987
Chr9SNP553 9 21.254795
Chr9SNP558 9 21.364384
Chr9SNP564 9 21.583562
Chr9SNP566 9 21.791781
Chr9SNP570 9 21.912329
Chr9SNP574 9 22.241096
Chr9SNP583 9 22.60274
Chr9SNP597 9 23.052055
Chr9SNP603 9 23.20548
Chr9SNP610 9 23.468494
Chr9SNP621 9 23.950685
Chr9SNP643 9 25.484932
Chr9SNP648 9 25.715069
Chr9SNP655 9 25.912329
Chr9SNP659 9 26
Chr9SNP660 9 26.010959
Chr9SNP668 9 26.273973
Chr9SNP674 9 26.515069
Chr9SNP694 9 27.40274
Chr9SNP697 9 27.490411
Chr9SNP704 9 27.70959
Chr9SNP707 9 27.797261
Chr9SNP710 9 27.884932
Chr9SNP718 9 28.147946
Chr9SNP719 9 28.224658
Chr9SNP721 9 28.30137
Chr9SNP732 9 28.641096
Chr9SNP741 9 28.915069
Chr9SNP744 9 28.991781
Chr9SNP757 9 29.30959
Chr9SNP760 9 29.441096
Chr9SNP769 9 29.736987
Chr9SNP775 9 29.879453
Chr9SNP779 9 30.021918
Chr9SNP781 9 30.043836
Chr9SNP789 9 30.197261
Chr9SNP790 9 30.219179
Chr9SNP796 9 30.372603
Chr9SNP797 9 30.438357
Chr9SNP806 9 30.8
Chr9SNP813 9 30.997261
Chr9SNP828 9 31.50137
Chr9SNP829 9 31.534247
Chr9SNP834 9 31.621918
Chr9SNP840 9 31.90685
Chr9SNP850 9 32.191781
Chr9SNP852 9 32.224658
Chr9SNP854 9 32.268494
Chr9SNP875 9 32.915069
Chr9SNP881 9 33.057535
Chr9SNP886 9 33.189042
Chr9SNP898 9 33.583562
Chr9SNP914 9 33.90137
Chr9SNP919 9 33.967124
Chr9SNP923 9 34.131507
Chr9SNP943 9 34.734247
Chr9SNP945 9 34.810959
Chr9SNP949 9 34.898631
Chr9SNP952 9 35.128768
Chr9SNP975 9 35.775343
Chr9SNP986 9 36.378083
Chr9SNP1006 9 36.969864
Chr9SNP1014 9 37.298631
Chr9SNP1017 9 37.375343
Chr9SNP1022 9 37.441096
Chr9SNP1025 9 37.572603
Chr9SNP1027 9 37.60548
Chr9SNP1034 9 37.758905
Chr9SNP1062 9 38.438357
Chr9SNP1072 9 38.70137
Chr9SNP1074 9 38.865754
Chr9SNP1075 9 38.876713
Chr9SNP1076 9 38.898631
Chr9SNP1078 9 38.986302
Chr9SNP1086 9 39.249316
Chr9SNP1093 9 39.50137
Chr9SNP1096 9 39.621918
Chr9SNP1107 9 39.961644
Chr9SNP1113 9 40.10411
Chr9SNP1118 9 40.213699
Chr9SNP1120 9 40.235617
Chr9SNP1130 9 40.454795
Chr9SNP1157 9 41.145206
Chr9SNP1158 9 41.156165
Chr9SNP1172 9 41.60548
Chr9SNP1179 9 41.736987
Chr9SNP1181 9 41.846576
Chr9SNP1186 9 41.978083
Chr9SNP1214 9 42.712329
Chr9SNP1221 9 42.90959
Chr9SNP1223 9 42.986302
Chr9SNP1226 9 43.073973
Chr9SNP1227 9 43.084932
Chr9SNP1229 9 43.194521
Chr9SNP1234 9 43.326028
Chr9SNP1247 9 43.742466
Chr9SNP1251 9 43.884932
Chr9SNP1255 9 44.038357
Chr9SNP1264 9 44.367124
Chr9SNP1265 9 44.378083
Chr9SNP1276 9 44.575343
Chr9SNP1285 9 44.926028
Chr9SNP1293 9 45.123288
Chr9SNP1314 9 45.484932
Chr9SNP1316 9 45.50685
Chr9SNP1318 9 45.572603
Chr9SNP1322 9 45.747946
Chr9SNP1334 9 46.032877
Chr9SNP1339 9 46.230137
Chr9SNP1366 9 46.942466
Chr9SNP1369 9 47.139727
Chr9SNP1370 9 47.216439
Chr9SNP1371 9 47.238357
Chr9SNP1375 9 47.468494
Chr9SNP1388 9 48.038357
Chr9SNP1419 9 48.915069
Chr9SNP1429 9 49.364384
Chr9SNP1442 9 49.813699
Chr9SNP1443 9 49.846576
Chr9SNP1445 9 49.879453
Chr9SNP1459 9 50.295891
Chr9SNP1461 9 50.40548
Chr9SNP1462 9 50.416439
Chr9SNP1477 9 50.865754
Chr9SNP1486 9 50.975343
Chr9SNP1493 9 51.315069
Chr9SNP1496 9 51.391781
Chr9SNP1505 9 51.70959
Chr9SNP1508 9 51.742466
Chr9SNP1509 9 51.775343
Chr9SNP1510 9 51.797261
Chr9SNP1513 9 51.884932
Chr9SNP1516 9 51.950685
Chr9SNP1525 9 52.367124
Chr9SNP1530 9 52.673973
Chr9SNP1534 9 52.926028
Chr9SNP1551 9 53.561644
Chr9SNP1559 9 53.835617
Chr9SNP1562 9 53.879453
Chr9SNP1572 9 54.20822
Chr9SNP1574 9 54.295891
Chr9SNP1575 9 54.372603
Chr9SNP1576 9 54.394521
Chr9SNP1587 9 54.90959
Chr9SNP1590 9 54.964384
Chr9SNP1598 9 55.424658
Chr9SNP1608 9 55.698631
Chr9SNP1609 9 55.753425
Chr9SNP1616 9 55.961644
Chr9SNP1617 9 55.983562
Chr9SNP1619 9 56.027398
Chr9SNP1622 9 56.071233
Chr9SNP1629 9 56.290411
Chr9SNP1635 9 56.378083
Chr9SNP1657 9 57.024658
Chr9SNP1675 9 57.473973
Chr9SNP1680 9 57.660274
Chr9SNP1694 9 58.230137
Chr9SNP1702 9 58.427398
Chr9SNP1703 9 58.438357
Chr9SNP1704 9 58.558905
Chr9SNP1706 9 58.591781
Chr9SNP1708 9 58.657535
Chr9SNP1710 9 58.723288
Chr9SNP1712 9 58.778083
Chr9SNP1739 9 59.731507
Chr9SNP1741 9 59.830137
Chr9SNP1747 9 60.235617
Chr9SNP1751 9 60.378083
Chr9SNP1754 9 60.487672
Chr9SNP1757 9 60.60822
Chr9SNP1776 9 61.375343
Chr9SNP1783 9 61.715069
Chr9SNP1788 9 61.945206
Chr9SNP1792 9 62.054795
Chr9SNP1796 9 62.164384
Chr9SNP1797 9 62.197261
Chr9SNP1800 9 62.273973
Chr9SNP1816 9 62.876713
Chr9SNP1838 9 63.621918
Chr9SNP1847 9 63.873973
Chr9SNP1848 9 63.884932
Chr9SNP1865 9 64.60822
Chr9SNP1881 9 65.112329
Chr9SNP1885 9 65.232877
Chr9SNP1898 9 65.758905
Chr9SNP1914 9 66.383562
Chr9SNP1919 9 66.569864
Chr9SNP1939 9 67.095891
Chr9SNP1946 9 67.238357
Chr9SNP1948 9 67.282192
Chr9SNP1971 9 67.873973
Chr9SNP1980 9 68.038357
Chr9SNP1983 9 68.082192
Chr9SNP1988 9 68.158905
Chr9SNP1991 9 68.235617
Chr9SNP1993 9 68.312329
Chr9SNP2000 9 68.531507
Chr9SNP2008 9 68.772603
Chr9SNP2023 9 69.145206
Chr9SNP2024 9 69.178083
Chr9SNP2025 9 69.189042
Chr9SNP2036 9 69.473973
Chr9SNP2041 9 69.660274
Chr9SNP2051 9 69.868494
Chr9SNP2060 9 70.054795
Chr9SNP2061 9 70.065754
Chr9SNP2063 9 70.098631
Chr9SNP2066 9 70.197261
Chr9SNP2073 9 70.460274
Chr9SNP2080 9 70.778083
Chr9SNP2088 9 70.931507
Chr9SNP2106 9 71.490411
Chr9SNP2111 9 71.687672
Chr9SNP2123 9 72.126028
Chr9SNP2125 9 72.180822
Chr9SNP2154 9 72.893151
Chr9SNP2164 9 73.210959
Chr9SNP2167 9 73.276713
Chr9SNP2173 9 73.528768
Chr9SNP2180 9 73.758905
Chr9SNP2181 9 73.813699
Chr9SNP2183 9 73.978083
Chr9SNP2186 9 74.175343
Chr9SNP2189 9 74.350685
Chr9SNP2197 9 74.964384
Chr9SNP2203 9 75.380822
Chr9SNP2206 9 75.512329
Chr9SNP2209 9 75.632877
Chr9SNP2221 9 76.224658
Chr9SNP2238 9 76.80548
Chr9SNP2247 9 77.079453
Chr9SNP2254 9 77.484932
Chr9SNP2255 9 77.550685
